              x              v           E(1)           V(1)           E(2)           V(2)           E(3)           V(3)           E(4)           V(4)           E(5)           V(5)           E(6)           V(6)           E(7)           V(7)           E(8)           V(8)           E(9)           V(9)          E(10)          V(10)
      7.7000000     20.0000000      0.3286450      0.3370736      1.3101616      1.2930495      2.0488309      2.0516376      2.9549028      2.9283218      5.2141415      5.1770545      7.8124505      7.8461461      8.4172404      8.3794547     11.6303715     11.5653606     15.4698859     15.5515997     17.8304225     17.7789479
      7.7250000     20.0000000      0.3286450      0.3361894      1.3101616      1.2948017      2.0488309      2.0513556      2.9549028      2.9309274      5.2141415      5.1804525      7.8124505      7.8433308      8.4172404      8.3825358     11.6303715     11.5698956     15.4698859     15.5473654     17.8304225     17.7808129
      7.7500000     20.0000000      0.3286450      0.3353980      1.3101616      1.2963745      2.0488309      2.0511020      2.9549028      2.9332776      5.2141415      5.1835391      7.8124505      7.8407507      8.4172404      8.3853657     11.6303715     11.5741142     15.4698859     15.5433505     17.8304225     17.7826105
      7.7750000     20.0000000      0.3286450      0.3346895      1.3101616      1.2977862      2.0488309      2.0508738      2.9549028      2.9353974      5.2141415      5.1863429      7.8124505      7.8383862      8.4172404      8.3879648     11.6303715     11.5780386     15.4698859     15.5395436     17.8304225     17.7843434
      7.8000000     20.0000000      0.3286450      0.3340554      1.3101616      1.2990534      2.0488309      2.0506686      2.9549028      2.9373095      5.2141415      5.1888899      7.8124505      7.8362192      8.4172404      8.3903519     11.6303715     11.5816893     15.4698859     15.5359339     17.8304225     17.7860137
      7.8250000     20.0000000      0.3286450      0.3334879      1.3101616      1.3001909      2.0488309      2.0504840      2.9549028      2.9390341      5.2141415      5.1912034      7.8124505      7.8342333      8.4172404      8.3925444     11.6303715     11.5850852     15.4698859     15.5325111     17.8304225     17.7876238
      7.8500000     20.0000000      0.3286450      0.3329798      1.3101616      1.3012118      2.0488309      2.0503179      2.9549028      2.9405896      5.2141415      5.1933051      7.8124505      7.8324134      8.4172404      8.3945582     11.6303715     11.5882443     15.4698859     15.5292658     17.8304225     17.7891759
      7.8750000     20.0000000      0.3286450      0.3325251      1.3101616      1.3021283      2.0488309      2.0501685      2.9549028      2.9419926      5.2141415      5.1952141      7.8124505      7.8307454      8.4172404      8.3964077     11.6303715     11.5911830     15.4698859     15.5261885     17.8304225     17.7906721
      7.9000000     20.0000000      0.3286450      0.3321180      1.3101616      1.3029508      2.0488309      2.0500341      2.9549028      2.9432582      5.2141415      5.1969483      7.8124505      7.8292169      8.4172404      8.3981064     11.6303715     11.5939167     15.4698859     15.5232706     17.8304225     17.7921144
      7.9250000     20.0000000      0.3286450      0.3317537      1.3101616      1.3036892      2.0488309      2.0499133      2.9549028      2.9443996      5.2141415      5.1985235      7.8124505      7.8278160      8.4172404      8.3996666     11.6303715     11.5964597     15.4698859     15.5205039     17.8304225     17.7935047
      7.9500000     20.0000000      0.3286450      0.3314276      1.3101616      1.3043519      2.0488309      2.0498045      2.9549028      2.9454292      5.2141415      5.1999545      7.8124505      7.8265322      8.4172404      8.4010996     11.6303715     11.5988254     15.4698859     15.5178805     17.8304225     17.7948449
      7.9750000     20.0000000      0.3286450      0.3311357      1.3101616      1.3049468      2.0488309      2.0497067      2.9549028      2.9463579      5.2141415      5.2012543      7.8124505      7.8253557      8.4172404      8.4024158     11.6303715     11.6010260     15.4698859     15.5153930     17.8304225     17.7961370
      8.0000000     20.0000000      0.3286450      0.3308744      1.3101616      1.3054808      2.0488309      2.0496187      2.9549028      2.9471955      5.2141415      5.2024350      7.8124505      7.8242774      8.4172404      8.4036246     11.6303715     11.6030731     15.4698859     15.5130344     17.8304225     17.7973825
      8.0250000     20.0000000      0.3286450      0.3306405      1.3101616      1.3059601      2.0488309      2.0495396      2.9549028      2.9479510      5.2141415      5.2035076      7.8124505      7.8232892      8.4172404      8.4047348     11.6303715     11.6049774     15.4698859     15.5107979     17.8304225     17.7985832
      8.0500000     20.0000000      0.3286450      0.3304312      1.3101616      1.3063903      2.0488309      2.0494684      2.9549028      2.9486325      5.2141415      5.2044819      7.8124505      7.8223837      8.4172404      8.4057545     11.6303715     11.6067488     15.4698859     15.5086772     17.8304225     17.7997408
      8.0750000     20.0000000      0.3286450      0.3302438      1.3101616      1.3067765      2.0488309      2.0494043      2.9549028      2.9492471      5.2141415      5.2053669      7.8124505      7.8215537      8.4172404      8.4066911     11.6303715     11.6083967     15.4698859     15.5066664     17.8304225     17.8008567
      8.1000000     20.0000000      0.3286450      0.3300761      1.3101616      1.3071231      2.0488309      2.0493467      2.9549028      2.9498015      5.2141415      5.2061708      7.8124505      7.8207931      8.4172404      8.4075513     11.6303715     11.6099297     15.4698859     15.5047597     17.8304225     17.8019326
      8.1250000     20.0000000      0.3286450      0.3299259      1.3101616      1.3074342      2.0488309      2.0492949      2.9549028      2.9503016      5.2141415      5.2069011      7.8124505      7.8200961      8.4172404      8.4083414     11.6303715     11.6113557     15.4698859     15.5029517     17.8304225     17.8029698
      8.1500000     20.0000000      0.3286450      0.3297916      1.3101616      1.3077135      2.0488309      2.0492483      2.9549028      2.9507526      5.2141415      5.2075645      7.8124505      7.8194573      8.4172404      8.4090670     11.6303715     11.6126822     15.4698859     15.5012374     17.8304225     17.8039698
      8.1750000     20.0000000      0.3286450      0.3296713      1.3101616      1.3079642      2.0488309      2.0492063      2.9549028      2.9511594      5.2141415      5.2081671      7.8124505      7.8188719      8.4172404      8.4097335     11.6303715     11.6139162     15.4698859     15.4996118     17.8304225     17.8049339
      8.2000000     20.0000000      0.3286450      0.3295636      1.3101616      1.3081892      2.0488309      2.0491686      2.9549028      2.9515264      5.2141415      5.2087145      7.8124505      7.8183353      8.4172404      8.4103456     11.6303715     11.6150642     15.4698859     15.4980704     17.8304225     17.8058635
      8.2250000     20.0000000      0.3286450      0.3294672      1.3101616      1.3083912      2.0488309      2.0491347      2.9549028      2.9518574      5.2141415      5.2092117      7.8124505      7.8178436      8.4172404      8.4109078     11.6303715     11.6161320     15.4698859     15.4966088     17.8304225     17.8067597
      8.2500000     20.0000000      0.3286450      0.3293810      1.3101616      1.3085724      2.0488309      2.0491042      2.9549028      2.9521559      5.2141415      5.2096634      7.8124505      7.8173930      8.4172404      8.4114242     11.6303715     11.6171254     15.4698859     15.4952229     17.8304225     17.8076239
      8.2750000     20.0000000      0.3286450      0.3293038      1.3101616      1.3087352      2.0488309      2.0490767      2.9549028      2.9524252      5.2141415      5.2100737      7.8124505      7.8169801      8.4172404      8.4118985     11.6303715     11.6180495     15.4698859     15.4939087     17.8304225     17.8084572
      8.3000000     20.0000000      0.3286450      0.3292347      1.3101616      1.3088812      2.0488309      2.0490520      2.9549028      2.9526680      5.2141415      5.2104464      7.8124505      7.8166016      8.4172404      8.4123341     11.6303715     11.6189091     15.4698859     15.4926625     17.8304225     17.8092607
      8.3250000     20.0000000      0.3286450      0.3291728      1.3101616      1.3090123      2.0488309      2.0490298      2.9549028      2.9528871      5.2141415      5.2107849      7.8124505      7.8162548      8.4172404      8.4127341     11.6303715     11.6197088     15.4698859     15.4914808     17.8304225     17.8100354
      8.3500000     20.0000000      0.3286450      0.3291174      1.3101616      1.3091300      2.0488309      2.0490098      2.9549028      2.9530847      5.2141415      5.2110924      7.8124505      7.8159369      8.4172404      8.4131016     11.6303715     11.6204527     15.4698859     15.4903602     17.8304225     17.8107826
      8.3750000     20.0000000      0.3286450      0.3290679      1.3101616      1.3092356      2.0488309      2.0489918      2.9549028      2.9532629      5.2141415      5.2113718      7.8124505      7.8156456      8.4172404      8.4134391     11.6303715     11.6211447     15.4698859     15.4892976     17.8304225     17.8115031
      8.4000000     20.0000000      0.3286450      0.3290235      1.3101616      1.3093305      2.0488309      2.0489757      2.9549028      2.9534237      5.2141415      5.2116256      7.8124505      7.8153786      8.4172404      8.4137491     11.6303715     11.6217884     15.4698859     15.4882900     17.8304225     17.8121979
      8.4250000     20.0000000      0.3286450      0.3289838      1.3101616      1.3094156      2.0488309      2.0489611      2.9549028      2.9535687      5.2141415      5.2118561      7.8124505      7.8151340      8.4172404      8.4140338     11.6303715     11.6223872     15.4698859     15.4873345     17.8304225     17.8128681
      8.4500000     20.0000000      0.3286450      0.3289482      1.3101616      1.3094920      2.0488309      2.0489480      2.9549028      2.9536995      5.2141415      5.2120655      7.8124505      7.8149098      8.4172404      8.4142952     11.6303715     11.6229443     15.4698859     15.4864284     17.8304225     17.8135144
      8.4750000     20.0000000      0.3286450      0.3289164      1.3101616      1.3095605      2.0488309      2.0489363      2.9549028      2.9538174      5.2141415      5.2122557      7.8124505      7.8147043      8.4172404      8.4145354     11.6303715     11.6234625     15.4698859     15.4855691     17.8304225     17.8141378
      8.5000000     20.0000000      0.3286450      0.3288879      1.3101616      1.3096221      2.0488309      2.0489257      2.9549028      2.9539238      5.2141415      5.2124284      7.8124505      7.8145160      8.4172404      8.4147560     11.6303715     11.6239446     15.4698859     15.4847542     17.8304225     17.8147392
      8.5250000     20.0000000      0.3286450      0.3288625      1.3101616      1.3096773      2.0488309      2.0489161      2.9549028      2.9540198      5.2141415      5.2125854      7.8124505      7.8143434      8.4172404      8.4149586     11.6303715     11.6243931     15.4698859     15.4839814     17.8304225     17.8153192
      8.5500000     20.0000000      0.3286450      0.3288396      1.3101616      1.3097269      2.0488309      2.0489076      2.9549028      2.9541064      5.2141415      5.2127280      7.8124505      7.8141852      8.4172404      8.4151447     11.6303715     11.6248102     15.4698859     15.4832486     17.8304225     17.8158788
      8.5750000     20.0000000      0.3286450      0.3288192      1.3101616      1.3097714      2.0488309      2.0488999      2.9549028      2.9541844      5.2141415      5.2128575      7.8124505      7.8140403      8.4172404      8.4153156     11.6303715     11.6251983     15.4698859     15.4825535     17.8304225     17.8164187
      8.6000000     20.0000000      0.3286450      0.3288009      1.3101616      1.3098114      2.0488309      2.0488929      2.9549028      2.9542549      5.2141415      5.2129751      7.8124505      7.8139074      8.4172404      8.4154725     11.6303715     11.6255594     15.4698859     15.4818943     17.8304225     17.8169395
      8.6250000     20.0000000      0.3286450      0.3287846      1.3101616      1.3098472      2.0488309      2.0488867      2.9549028      2.9543184      5.2141415      5.2130820      7.8124505      7.8137857      8.4172404      8.4156167     11.6303715     11.6258952     15.4698859     15.4812692     17.8304225     17.8174421
      8.6500000     20.0000000      0.3286450      0.3287699      1.3101616      1.3098794      2.0488309      2.0488811      2.9549028      2.9543757      5.2141415      5.2131791      7.8124505      7.8136741      8.4172404      8.4157491     11.6303715     11.6262077     15.4698859     15.4806762     17.8304225     17.8179271
      8.6750000     20.0000000      0.3286450      0.3287568      1.3101616      1.3099083      2.0488309      2.0488760      2.9549028      2.9544273      5.2141415      5.2132672      7.8124505      7.8135719      8.4172404      8.4158707     11.6303715     11.6264984     15.4698859     15.4801138     17.8304225     17.8183952
      8.7000000     20.0000000      0.3286450      0.3287451      1.3101616      1.3099342      2.0488309      2.0488715      2.9549028      2.9544740      5.2141415      5.2133473      7.8124505      7.8134781      8.4172404      8.4159825     11.6303715     11.6267688     15.4698859     15.4795804     17.8304225     17.8188469
      8.7250000     20.0000000      0.3286450      0.3287346      1.3101616      1.3099575      2.0488309      2.0488674      2.9549028      2.9545160      5.2141415      5.2134201      7.8124505      7.8133923      8.4172404      8.4160851     11.6303715     11.6270203     15.4698859     15.4790744     17.8304225     17.8192830
      8.7500000     20.0000000      0.3286450      0.3287252      1.3101616      1.3099784      2.0488309      2.0488638      2.9549028      2.9545539      5.2141415      5.2134862      7.8124505      7.8133136      8.4172404      8.4161793     11.6303715     11.6272544     15.4698859     15.4785944     17.8304225     17.8197039
      8.7750000     20.0000000      0.3286450      0.3287168      1.3101616      1.3099972      2.0488309      2.0488604      2.9549028      2.9545881      5.2141415      5.2135462      7.8124505      7.8132414      8.4172404      8.4162658     11.6303715     11.6274721     15.4698859     15.4781391     17.8304225     17.8201103
      8.8000000     20.0000000      0.3286450      0.3287092      1.3101616      1.3100140      2.0488309      2.0488575      2.9549028      2.9546190      5.2141415      5.2136008      7.8124505      7.8131753      8.4172404      8.4163453     11.6303715     11.6276746     15.4698859     15.4777072     17.8304225     17.8205027
      8.8250000     20.0000000      0.3286450      0.3287025      1.3101616      1.3100291      2.0488309      2.0488548      2.9549028      2.9546468      5.2141415      5.2136503      7.8124505      7.8131147      8.4172404      8.4164184     11.6303715     11.6278631     15.4698859     15.4772974     17.8304225     17.8208817
      8.8500000     20.0000000      0.3286450      0.3286964      1.3101616      1.3100427      2.0488309      2.0488524      2.9549028      2.9546719      5.2141415      5.2136953      7.8124505      7.8130592      8.4172404      8.4164854     11.6303715     11.6280384     15.4698859     15.4769086     17.8304225     17.8212477
      8.8750000     20.0000000      0.3286450      0.3286910      1.3101616      1.3100549      2.0488309      2.0488502      2.9549028      2.9546946      5.2141415      5.2137362      7.8124505      7.8130083      8.4172404      8.4165470     11.6303715     11.6282015     15.4698859     15.4765396     17.8304225     17.8216013
      8.9000000     20.0000000      0.3286450      0.3286862      1.3101616      1.3100658      2.0488309      2.0488483      2.9549028      2.9547150      5.2141415      5.2137734      7.8124505      7.8129617      8.4172404      8.4166036     11.6303715     11.6283533     15.4698859     15.4761895     17.8304225     17.8219429
      8.9250000     20.0000000      0.3286450      0.3286819      1.3101616      1.3100756      2.0488309      2.0488465      2.9549028      2.9547334      5.2141415      5.2138071      7.8124505      7.8129189      8.4172404      8.4166556     11.6303715     11.6284945     15.4698859     15.4758573     17.8304225     17.8222730
      8.9500000     20.0000000      0.3286450      0.3286780      1.3101616      1.3100844      2.0488309      2.0488450      2.9549028      2.9547500      5.2141415      5.2138377      7.8124505      7.8128797      8.4172404      8.4167033     11.6303715     11.6286259     15.4698859     15.4755420     17.8304225     17.8225921
      8.9750000     20.0000000      0.3286450      0.3286745      1.3101616      1.3100923      2.0488309      2.0488435      2.9549028      2.9547650      5.2141415      5.2138656      7.8124505      7.8128438      8.4172404      8.4167472     11.6303715     11.6287482     15.4698859     15.4752426     17.8304225     17.8229006
      9.0000000     20.0000000      0.3286450      0.3286714      1.3101616      1.3100994      2.0488309      2.0488423      2.9549028      2.9547785      5.2141415      5.2138909      7.8124505      7.8128109      8.4172404      8.4167875     11.6303715     11.6288620     15.4698859     15.4749585     17.8304225     17.8231988
      9.0250000     20.0000000      0.3286450      0.3286687      1.3101616      1.3101058      2.0488309      2.0488411      2.9549028      2.9547907      5.2141415      5.2139139      7.8124505      7.8127808      8.4172404      8.4168245     11.6303715     11.6289679     15.4698859     15.4746887     17.8304225     17.8234873
      9.0500000     20.0000000      0.3286450      0.3286662      1.3101616      1.3101115      2.0488309      2.0488401      2.9549028      2.9548017      5.2141415      5.2139347      7.8124505      7.8127531      8.4172404      8.4168585     11.6303715     11.6290664     15.4698859     15.4744325     17.8304225     17.8237664
      9.0750000     20.0000000      0.3286450      0.3286639      1.3101616      1.3101166      2.0488309      2.0488392      2.9549028      2.9548116      5.2141415      5.2139537      7.8124505      7.8127278      8.4172404      8.4168897     11.6303715     11.6291581     15.4698859     15.4741892     17.8304225     17.8240364
      9.1000000     20.0000000      0.3286450      0.3286620      1.3101616      1.3101212      2.0488309      2.0488383      2.9549028      2.9548206      5.2141415      5.2139709      7.8124505      7.8127045      8.4172404      8.4169184     11.6303715     11.6292435     15.4698859     15.4739580     17.8304225     17.8242978
      9.1250000     20.0000000      0.3286450      0.3286602      1.3101616      1.3101254      2.0488309      2.0488376      2.9549028      2.9548286      5.2141415      5.2139866      7.8124505      7.8126832      8.4172404      8.4169448     11.6303715     11.6293229     15.4698859     15.4737384     17.8304225     17.8245509
      9.1500000     20.0000000      0.3286450      0.3286586      1.3101616      1.3101291      2.0488309      2.0488369      2.9549028      2.9548359      5.2141415      5.2140008      7.8124505      7.8126637      8.4172404      8.4169690     11.6303715     11.6293969     15.4698859     15.4735297     17.8304225     17.8247960
      9.1750000     20.0000000      0.3286450      0.3286571      1.3101616      1.3101324      2.0488309      2.0488363      2.9549028      2.9548425      5.2141415      5.2140137      7.8124505      7.8126458      8.4172404      8.4169912     11.6303715     11.6294658     15.4698859     15.4733313     17.8304225     17.8250335
      9.2000000     20.0000000      0.3286450      0.3286559      1.3101616      1.3101354      2.0488309      2.0488358      2.9549028      2.9548484      5.2141415      5.2140254      7.8124505      7.8126294      8.4172404      8.4170117     11.6303715     11.6295299     15.4698859     15.4731427     17.8304225     17.8252636
      9.2250000     20.0000000      0.3286450      0.3286547      1.3101616      1.3101381      2.0488309      2.0488353      2.9549028      2.9548538      5.2141415      5.2140361      7.8124505      7.8126143      8.4172404      8.4170305     11.6303715     11.6295897     15.4698859     15.4729633     17.8304225     17.8254868
      9.2500000     20.0000000      0.3286450      0.3286537      1.3101616      1.3101405      2.0488309      2.0488348      2.9549028      2.9548586      5.2141415      5.2140458      7.8124505      7.8126005      8.4172404      8.4170477     11.6303715     11.6296453     15.4698859     15.4727926     17.8304225     17.8257033
      9.2750000     20.0000000      0.3286450      0.3286528      1.3101616      1.3101427      2.0488309      2.0488344      2.9549028      2.9548630      5.2141415      5.2140546      7.8124505      7.8125879      8.4172404      8.4170636     11.6303715     11.6296972     15.4698859     15.4726301     17.8304225     17.8259134
      9.3000000     20.0000000      0.3286450      0.3286519      1.3101616      1.3101446      2.0488309      2.0488341      2.9549028      2.9548669      5.2141415      5.2140626      7.8124505      7.8125763      8.4172404      8.4170782     11.6303715     11.6297455     15.4698859     15.4724754     17.8304225     17.8261173
      9.3250000     20.0000000      0.3286450      0.3286512      1.3101616      1.3101464      2.0488309      2.0488337      2.9549028      2.9548704      5.2141415      5.2140699      7.8124505      7.8125656      8.4172404      8.4170917     11.6303715     11.6297906     15.4698859     15.4723280     17.8304225     17.8263155
      9.3500000     20.0000000      0.3286450      0.3286506      1.3101616      1.3101479      2.0488309      2.0488334      2.9549028      2.9548736      5.2141415      5.2140765      7.8124505      7.8125558      8.4172404      8.4171040     11.6303715     11.6298326     15.4698859     15.4721876     17.8304225     17.8265080
      9.3750000     20.0000000      0.3286450      0.3286500      1.3101616      1.3101493      2.0488309      2.0488332      2.9549028      2.9548765      5.2141415      5.2140825      7.8124505      7.8125469      8.4172404      8.4171154     11.6303715     11.6298718     15.4698859     15.4720536     17.8304225     17.8266953
      9.4000000     20.0000000      0.3286450      0.3286494      1.3101616      1.3101506      2.0488309      2.0488330      2.9549028      2.9548791      5.2141415      5.2140880      7.8124505      7.8125386      8.4172404      8.4171258     11.6303715     11.6299084     15.4698859     15.4719258     17.8304225     17.8268775
      9.4250000     20.0000000      0.3286450      0.3286490      1.3101616      1.3101517      2.0488309      2.0488327      2.9549028      2.9548815      5.2141415      5.2140930      7.8124505      7.8125311      8.4172404      8.4171354     11.6303715     11.6299425     15.4698859     15.4718038     17.8304225     17.8270549
      9.4500000     20.0000000      0.3286450      0.3286485      1.3101616      1.3101528      2.0488309      2.0488325      2.9549028      2.9548836      5.2141415      5.2140975      7.8124505      7.8125241      8.4172404      8.4171443     11.6303715     11.6299744     15.4698859     15.4716872     17.8304225     17.8272277
      9.4750000     20.0000000      0.3286450      0.3286482      1.3101616      1.3101537      2.0488309      2.0488324      2.9549028      2.9548855      5.2141415      5.2141017      7.8124505      7.8125177      8.4172404      8.4171525     11.6303715     11.6300043     15.4698859     15.4715757     17.8304225     17.8273962
      9.5000000     20.0000000      0.3286450      0.3286478      1.3101616      1.3101545      2.0488309      2.0488322      2.9549028      2.9548873      5.2141415      5.2141054      7.8124505      7.8125118      8.4172404      8.4171600     11.6303715     11.6300322     15.4698859     15.4714690     17.8304225     17.8275606
      9.5250000     20.0000000      0.3286450      0.3286475      1.3101616      1.3101552      2.0488309      2.0488321      2.9549028      2.9548888      5.2141415      5.2141088      7.8124505      7.8125064      8.4172404      8.4171670     11.6303715     11.6300583     15.4698859     15.4713668     17.8304225     17.8277211
      9.5500000     20.0000000      0.3286450      0.3286472      1.3101616      1.3101559      2.0488309      2.0488320      2.9549028      2.9548903      5.2141415      5.2141120      7.8124505      7.8125014      8.4172404      8.4171734     11.6303715     11.6300828     15.4698859     15.4712687     17.8304225     17.8278780
      9.5750000     20.0000000      0.3286450      0.3286470      1.3101616      1.3101565      2.0488309      2.0488318      2.9549028      2.9548915      5.2141415      5.2141148      7.8124505      7.8124969      8.4172404      8.4171793     11.6303715     11.6301058     15.4698859     15.4711746     17.8304225     17.8280314
      9.6000000     20.0000000      0.3286450      0.3286468      1.3101616      1.3101571      2.0488309      2.0488317      2.9549028      2.9548927      5.2141415      5.2141174      7.8124505      7.8124926      8.4172404      8.4171848     11.6303715     11.6301274     15.4698859     15.4710842     17.8304225     17.8281815
      9.6250000     20.0000000      0.3286450      0.3286466      1.3101616      1.3101575      2.0488309      2.0488316      2.9549028      2.9548938      5.2141415      5.2141198      7.8124505      7.8124887      8.4172404      8.4171899     11.6303715     11.6301478     15.4698859     15.4709971     17.8304225     17.8283287
      9.6500000     20.0000000      0.3286450      0.3286464      1.3101616      1.3101580      2.0488309      2.0488316      2.9549028      2.9548947      5.2141415      5.2141220      7.8124505      7.8124851      8.4172404      8.4171946     11.6303715     11.6301669     15.4698859     15.4709131     17.8304225     17.8284729
      9.6750000     20.0000000      0.3286450      0.3286462      1.3101616      1.3101584      2.0488309      2.0488315      2.9549028      2.9548956      5.2141415      5.2141240      7.8124505      7.8124817      8.4172404      8.4171990     11.6303715     11.6301850     15.4698859     15.4708321     17.8304225     17.8286146
      9.7000000     20.0000000      0.3286450      0.3286461      1.3101616      1.3101588      2.0488309      2.0488314      2.9549028      2.9548964      5.2141415      5.2141258      7.8124505      7.8124786      8.4172404      8.4172031     11.6303715     11.6302021     15.4698859     15.4707538     17.8304225     17.8287538
      9.7250000     20.0000000      0.3286450      0.3286459      1.3101616      1.3101591      2.0488309      2.0488314      2.9549028      2.9548971      5.2141415      5.2141275      7.8124505      7.8124756      8.4172404      8.4172069     11.6303715     11.6302184     15.4698859     15.4706779     17.8304225     17.8288907
      9.7500000     20.0000000      0.3286450      0.3286458      1.3101616      1.3101594      2.0488309      2.0488313      2.9549028      2.9548978      5.2141415      5.2141291      7.8124505      7.8124729      8.4172404      8.4172105     11.6303715     11.6302338     15.4698859     15.4706042     17.8304225     17.8290255
      9.7750000     20.0000000      0.3286450      0.3286457      1.3101616      1.3101597      2.0488309      2.0488312      2.9549028      2.9548984      5.2141415      5.2141306      7.8124505      7.8124704      8.4172404      8.4172139     11.6303715     11.6302485     15.4698859     15.4705326     17.8304225     17.8291585
      9.8000000     20.0000000      0.3286450      0.3286456      1.3101616      1.3101599      2.0488309      2.0488312      2.9549028      2.9548990      5.2141415      5.2141319      7.8124505      7.8124680      8.4172404      8.4172171     11.6303715     11.6302625     15.4698859     15.4704629     17.8304225     17.8292897
      9.8250000     20.0000000      0.3286450      0.3286455      1.3101616      1.3101601      2.0488309      2.0488311      2.9549028      2.9548995      5.2141415      5.2141332      7.8124505      7.8124657      8.4172404      8.4172201     11.6303715     11.6302760     15.4698859     15.4703947     17.8304225     17.8294194
      9.8500000     20.0000000      0.3286450      0.3286454      1.3101616      1.3101604      2.0488309      2.0488311      2.9549028      2.9549000      5.2141415      5.2141344      7.8124505      7.8124636      8.4172404      8.4172229     11.6303715     11.6302890     15.4698859     15.4703280     17.8304225     17.8295478
      9.8750000     20.0000000      0.3286450      0.3286454      1.3101616      1.3101606      2.0488309      2.0488311      2.9549028      2.9549005      5.2141415      5.2141355      7.8124505      7.8124615      8.4172404      8.4172256     11.6303715     11.6303016     15.4698859     15.4702626     17.8304225     17.8296749
      9.9000000     20.0000000      0.3286450      0.3286453      1.3101616      1.3101607      2.0488309      2.0488310      2.9549028      2.9549009      5.2141415      5.2141366      7.8124505      7.8124595      8.4172404      8.4172283     11.6303715     11.6303138     15.4698859     15.4701982     17.8304225     17.8298010
      9.9250000     20.0000000      0.3286450      0.3286452      1.3101616      1.3101609      2.0488309      2.0488310      2.9549028      2.9549013      5.2141415      5.2141376      7.8124505      7.8124576      8.4172404      8.4172308     11.6303715     11.6303257     15.4698859     15.4701347     17.8304225     17.8299263
      9.9500000     20.0000000      0.3286450      0.3286451      1.3101616      1.3101611      2.0488309      2.0488310      2.9549028      2.9549017      5.2141415      5.2141386      7.8124505      7.8124558      8.4172404      8.4172333     11.6303715     11.6303373     15.4698859     15.4700719     17.8304225     17.8300510
      9.9750000     20.0000000      0.3286450      0.3286451      1.3101616      1.3101613      2.0488309      2.0488309      2.9549028      2.9549021      5.2141415      5.2141396      7.8124505      7.8124540      8.4172404      8.4172357     11.6303715     11.6303488     15.4698859     15.4700096     17.8304225     17.8301751
     10.0000000     20.0000000      0.3286450      0.3286450      1.3101616      1.3101614      2.0488309      2.0488309      2.9549028      2.9549025      5.2141415      5.2141405      7.8124505      7.8124522      8.4172404      8.4172381     11.6303715     11.6303602     15.4698859     15.4699477     17.8304225     17.8302989
